uid,from_uid,dropout,embedding_size,epoch,lr,train f1,valid ppl
19759414_16,19759414_15,0.11233249760406439,16,16,0.0012401421363567523,0.74088,1.35
19759414_17,19759414_16,0.11233249760406439,16,17,0.0012401421363567523,0.74368,1.35
19759414_18,19759414_17,0.11233249760406439,16,18,0.0012401421363567523,0.74724,1.35
19759414_19,19759414_18,0.11233249760406439,16,19,0.0012401421363567523,0.75192,1.34
19759414_20,19759414_19,0.11233249760406439,16,20,0.0012401421363567523,0.75652,1.34
19759414_21,19759414_20,0.11233249760406439,16,21,0.0012401421363567523,0.75884,1.33
19759414_22,19759414_21,0.11233249760406439,16,22,0.0012401421363567523,0.76116,1.33
19759414_23,19759414_22,0.11233249760406439,16,23,0.0012401421363567523,0.76268,1.33
19759414_24,19759414_23,0.11233249760406439,16,24,0.0012401421363567523,0.76621,1.32
19759414_25,19759414_24,0.11233249760406439,16,25,0.0012401421363567523,0.76645,1.32
19759414_26,19759414_25,0.11233249760406439,16,26,0.0012401421363567523,0.77073,1.32
19759414_27,19759414_26,0.11233249760406439,16,27,0.0012401421363567523,0.77117,1.31
19759414_28,19759414_27,0.11233249760406439,16,28,0.0012401421363567523,0.77485,1.31
19759414_29,19759414_28,0.11233249760406439,16,29,0.0012401421363567523,0.77633,1.31
19759414_30,19759414_29,0.11233249760406439,16,30,0.0012401421363567523,0.77885,1.30
19759414_31,19759414_30,0.11233249760406439,16,31,0.0012401421363567523,0.78125,1.30
19759414_32,19759414_31,0.11233249760406439,16,32,0.0012401421363567523,0.78293,1.30
19759414_33,19759414_32,0.11233249760406439,16,33,0.0012401421363567523,0.78349,1.30
19759414_34,19759414_33,0.11233249760406439,16,34,0.0012401421363567523,0.78465,1.30
19759414_35,19759414_34,0.11233249760406439,16,35,0.0012401421363567523,0.78497,1.29
19759430_1,,0.1471266747047135,32,1,0.0038457868291916874,0.51745,1.41
19759430_2,19759430_1,0.1471266747047135,32,2,0.0038457868291916874,0.59859,1.40
19759430_3,19759430_2,0.1471266747047135,32,3,0.0038457868291916874,0.75368,1.23
19759430_4,19759430_3,0.1471266747047135,32,4,0.0038457868291916874,0.86588,1.18
19759430_5,19759430_4,0.1471266747047135,32,5,0.0038457868291916874,0.90121,1.17
19759430_6,19759430_5,0.1471266747047135,32,6,0.0038457868291916874,0.91925,1.17
19759430_7,19759430_6,0.1471266747047135,32,7,0.0038457868291916874,0.92934,1.17
19759430_8,19759430_7,0.1471266747047135,32,8,0.0038457868291916874,0.93754,1.17
19759430_9,19759430_8,0.1471266747047135,32,9,0.0038457868291916874,0.94326,1.18
19759430_10,19759430_9,0.1471266747047135,32,10,0.0038457868291916874,0.94734,1.18
19759430_11,19759430_10,0.1471266747047135,32,11,0.0038457868291916874,0.95214,1.18
19759430_12,19759430_11,0.1471266747047135,32,12,0.0038457868291916874,0.95551,1.18
19759430_13,19759430_12,0.1471266747047135,32,13,0.0038457868291916874,0.95783,1.19
19759430_14,19759430_13,0.1471266747047135,32,14,0.0038457868291916874,0.95923,1.19
19759430_15,19759430_14,0.1471266747047135,32,15,0.0038457868291916874,0.96339,1.19
19759430_16,19759430_15,0.1471266747047135,32,16,0.0038457868291916874,0.96439,1.19
19759430_17,19759430_16,0.1471266747047135,32,17,0.0038457868291916874,0.96667,1.20
19759430_18,19759430_17,0.1471266747047135,32,18,0.0038457868291916874,0.96803,1.20
19759430_19,19759430_18,0.1471266747047135,32,19,0.0038457868291916874,0.96995,1.20
19759430_20,19759430_19,0.1471266747047135,32,20,0.0038457868291916874,0.97167,1.21
19759430_21,19759430_20,0.1471266747047135,32,21,0.0038457868291916874,0.97111,1.21
19759430_22,19759430_21,0.1471266747047135,32,22,0.0038457868291916874,0.97271,1.21
19759430_23,19759430_22,0.1471266747047135,32,23,0.0038457868291916874,0.97227,1.21
19759430_24,19759430_23,0.1471266747047135,32,24,0.0038457868291916874,0.97479,1.22
19759430_25,19759430_24,0.1471266747047135,32,25,0.0038457868291916874,0.97607,1.22
19759430_26,19759430_25,0.1471266747047135,32,26,0.0038457868291916874,0.97691,1.22
19759430_27,19759430_26,0.1471266747047135,32,27,0.0038457868291916874,0.97651,1.22
19759430_28,19759430_27,0.1471266747047135,32,28,0.0038457868291916874,0.97667,1.22
19759430_29,19759430_28,0.1471266747047135,32,29,0.0038457868291916874,0.97747,1.23
19759430_30,19759430_29,0.1471266747047135,32,30,0.0038457868291916874,0.97947,1.23
19759430_31,19759430_30,0.1471266747047135,32,31,0.0038457868291916874,0.97751,1.23
19759430_32,19759430_31,0.1471266747047135,32,32,0.0038457868291916874,0.97943,1.23
19759430_33,19759430_32,0.1471266747047135,32,33,0.0038457868291916874,0.97963,1.24
19759507_1,,0.3029179976475804,32,1,0.0034760919243627354,0.50800,1.41
19759507_2,19759507_1,0.3029179976475804,32,2,0.0034760919243627354,0.56162,1.41
19759507_3,19759507_2,0.3029179976475804,32,3,0.0034760919243627354,0.62276,1.40
19759507_4,19759507_3,0.3029179976475804,32,4,0.0034760919243627354,0.72243,1.30
19759507_5,19759507_4,0.3029179976475804,32,5,0.0034760919243627354,0.80334,1.23
19759507_6,19759507_5,0.3029179976475804,32,6,0.0034760919243627354,0.85803,1.20
19759507_7,19759507_6,0.3029179976475804,32,7,0.0034760919243627354,0.88848,1.19
19759507_8,19759507_7,0.3029179976475804,32,8,0.0034760919243627354,0.90201,1.19
19759507_9,19759507_8,0.3029179976475804,32,9,0.0034760919243627354,0.91217,1.19
19759507_10,19759507_9,0.3029179976475804,32,10,0.0034760919243627354,0.91813,1.19
19759507_11,19759507_10,0.3029179976475804,32,11,0.0034760919243627354,0.92430,1.19
19759507_12,19759507_11,0.3029179976475804,32,12,0.0034760919243627354,0.93030,1.19
19759507_13,19759507_12,0.3029179976475804,32,13,0.0034760919243627354,0.93250,1.19
19759507_14,19759507_13,0.3029179976475804,32,14,0.0034760919243627354,0.93406,1.19
19759507_15,19759507_14,0.3029179976475804,32,15,0.0034760919243627354,0.93906,1.19
19759507_16,19759507_15,0.3029179976475804,32,16,0.0034760919243627354,0.94046,1.20
19759507_17,19759507_16,0.3029179976475804,32,17,0.0034760919243627354,0.94334,1.20
19759507_18,19759507_17,0.3029179976475804,32,18,0.0034760919243627354,0.94302,1.20
19759507_19,19759507_18,0.3029179976475804,32,19,0.0034760919243627354,0.94586,1.20
19759507_20,19759507_19,0.3029179976475804,32,20,0.0034760919243627354,0.94842,1.20
19759507_21,19759507_20,0.3029179976475804,32,21,0.0034760919243627354,0.94970,1.20
19759507_22,19759507_21,0.3029179976475804,32,22,0.0034760919243627354,0.95162,1.21
19759507_23,19759507_22,0.3029179976475804,32,23,0.0034760919243627354,0.95182,1.21
19759431_1,,0.1326804460446468,64,1,0.001652045921779798,0.50492,1.41
19759431_2,19759431_1,0.1326804460446468,64,2,0.001652045921779798,0.60231,1.40
19759431_3,19759431_2,0.1326804460446468,64,3,0.001652045921779798,0.72711,1.28
19759431_4,19759431_3,0.1326804460446468,64,4,0.001652045921779798,0.82782,1.20
19759431_5,19759431_4,0.1326804460446468,64,5,0.001652045921779798,0.87296,1.18
19759431_6,19759431_5,0.1326804460446468,64,6,0.001652045921779798,0.89421,1.17
19759431_7,19759431_6,0.1326804460446468,64,7,0.001652045921779798,0.90573,1.17
19759431_8,19759431_7,0.1326804460446468,64,8,0.001652045921779798,0.91349,1.17
19759431_9,19759431_8,0.1326804460446468,64,9,0.001652045921779798,0.91833,1.16
19759431_10,19759431_9,0.1326804460446468,64,10,0.001652045921779798,0.92414,1.16
19759431_11,19759431_10,0.1326804460446468,64,11,0.001652045921779798,0.92806,1.17
19759431_12,19759431_11,0.1326804460446468,64,12,0.001652045921779798,0.93042,1.17
19759431_13,19759431_12,0.1326804460446468,64,13,0.001652045921779798,0.93550,1.17
19759431_14,19759431_13,0.1326804460446468,64,14,0.001652045921779798,0.93654,1.17
19759431_15,19759431_14,0.1326804460446468,64,15,0.001652045921779798,0.94022,1.17
19759431_16,19759431_15,0.1326804460446468,64,16,0.001652045921779798,0.94046,1.17
19759431_17,19759431_16,0.1326804460446468,64,17,0.001652045921779798,0.94330,1.17
19759431_18,19759431_17,0.1326804460446468,64,18,0.001652045921779798,0.94362,1.17
19759431_19,19759431_18,0.1326804460446468,64,19,0.001652045921779798,0.94594,1.17
19759509_1,,0.15504882895264188,16,1,0.016941424615666768,0.54341,1.41
19759509_2,19759509_1,0.15504882895264188,16,2,0.016941424615666768,0.79325,1.18
19759509_3,19759509_2,0.15504882895264188,16,3,0.016941424615666768,0.89821,1.17
19759509_4,19759509_3,0.15504882895264188,16,4,0.016941424615666768,0.93106,1.18
19759509_5,19759509_4,0.15504882895264188,16,5,0.016941424615666768,0.95034,1.20
19759509_6,19759509_5,0.15504882895264188,16,6,0.016941424615666768,0.96507,1.22
19759509_7,19759509_6,0.15504882895264188,16,7,0.016941424615666768,0.97211,1.24
19759509_8,19759509_7,0.15504882895264188,16,8,0.016941424615666768,0.97603,1.26
19759509_9,19759509_8,0.15504882895264188,16,9,0.016941424615666768,0.98147,1.28
19759509_10,19759509_9,0.15504882895264188,16,10,0.016941424615666768,0.98331,1.29
19759509_11,19759509_10,0.15504882895264188,16,11,0.016941424615666768,0.98672,1.31
19759509_12,19759509_11,0.15504882895264188,16,12,0.016941424615666768,0.98660,1.32
19759509_13,19759509_12,0.15504882895264188,16,13,0.016941424615666768,0.98908,1.33
19759509_14,19759509_13,0.15504882895264188,16,14,0.016941424615666768,0.98936,1.35
19759509_15,19759509_14,0.15504882895264188,16,15,0.016941424615666768,0.99200,1.36
19759509_16,19759509_15,0.15504882895264188,16,16,0.016941424615666768,0.99176,1.37
19759509_17,19759509_16,0.15504882895264188,16,17,0.016941424615666768,0.99216,1.38
19759509_18,19759509_17,0.15504882895264188,16,18,0.016941424615666768,0.99332,1.38
19759509_19,19759509_18,0.15504882895264188,16,19,0.016941424615666768,0.99420,1.40
19759509_20,19759509_19,0.15504882895264188,16,20,0.016941424615666768,0.99424,1.41
19759509_21,19759509_20,0.15504882895264188,16,21,0.016941424615666768,0.99388,1.41
19759522_1,,0.19431592602828884,16,1,0.015406844539701505,0.52781,1.41
19759522_2,19759522_1,0.19431592602828884,16,2,0.015406844539701505,0.72415,1.21
19759522_3,19759522_2,0.19431592602828884,16,3,0.015406844539701505,0.87288,1.17
19759522_4,19759522_3,0.19431592602828884,16,4,0.015406844539701505,0.90829,1.17
19759522_5,19759522_4,0.19431592602828884,16,5,0.015406844539701505,0.93190,1.18
19759522_6,19759522_5,0.19431592602828884,16,6,0.015406844539701505,0.94654,1.20
19759515_1,,0.33493610245169353,16,1,0.011111480250137827,0.50420,1.41
19759515_2,19759515_1,0.33493610245169353,16,2,0.011111480250137827,0.62144,1.29
19759515_3,19759515_2,0.33493610245169353,16,3,0.011111480250137827,0.83471,1.19
19759515_4,19759515_3,0.33493610245169353,16,4,0.011111480250137827,0.88536,1.19
19759515_5,19759515_4,0.33493610245169353,16,5,0.011111480250137827,0.90985,1.19
19759515_6,19759515_5,0.33493610245169353,16,6,0.011111480250137827,0.92326,1.20
19759515_7,19759515_6,0.33493610245169353,16,7,0.011111480250137827,0.93142,1.21
19759515_8,19759515_7,0.33493610245169353,16,8,0.011111480250137827,0.94078,1.21
19759515_9,19759515_8,0.33493610245169353,16,9,0.011111480250137827,0.94402,1.22
19759515_10,19759515_9,0.33493610245169353,16,10,0.011111480250137827,0.95030,1.23
19759515_11,19759515_10,0.33493610245169353,16,11,0.011111480250137827,0.95371,1.24
19759515_12,19759515_11,0.33493610245169353,16,12,0.011111480250137827,0.95683,1.25
19759515_13,19759515_12,0.33493610245169353,16,13,0.011111480250137827,0.95767,1.26
19759515_14,19759515_13,0.33493610245169353,16,14,0.011111480250137827,0.96171,1.27
19759515_15,19759515_14,0.33493610245169353,16,15,0.011111480250137827,0.96327,1.27
19759515_16,19759515_15,0.33493610245169353,16,16,0.011111480250137827,0.96499,1.28
19759515_17,19759515_16,0.33493610245169353,16,17,0.011111480250137827,0.96519,1.27
19759515_18,19759515_17,0.33493610245169353,16,18,0.011111480250137827,0.96695,1.29
19759515_19,19759515_18,0.33493610245169353,16,19,0.011111480250137827,0.96767,1.29
19759515_20,19759515_19,0.33493610245169353,16,20,0.011111480250137827,0.96815,1.29
19759515_21,19759515_20,0.33493610245169353,16,21,0.011111480250137827,0.96875,1.31
19759515_22,19759515_21,0.33493610245169353,16,22,0.011111480250137827,0.97107,1.31
19759515_23,19759515_22,0.33493610245169353,16,23,0.011111480250137827,0.97199,1.30
19759515_24,19759515_23,0.33493610245169353,16,24,0.011111480250137827,0.97151,1.31
19759515_25,19759515_24,0.33493610245169353,16,25,0.011111480250137827,0.97471,1.32
19759515_26,19759515_25,0.33493610245169353,16,26,0.011111480250137827,0.97443,1.32
19759515_27,19759515_26,0.33493610245169353,16,27,0.011111480250137827,0.97403,1.33
19759515_28,19759515_27,0.33493610245169353,16,28,0.011111480250137827,0.97519,1.32
19759515_29,19759515_28,0.33493610245169353,16,29,0.011111480250137827,0.97567,1.34
19759515_30,19759515_29,0.33493610245169353,16,30,0.011111480250137827,0.97643,1.33
19759515_31,19759515_30,0.33493610245169353,16,31,0.011111480250137827,0.97531,1.33
19759515_32,19759515_31,0.33493610245169353,16,32,0.011111480250137827,0.97743,1.34
19759515_33,19759515_32,0.33493610245169353,16,33,0.011111480250137827,0.97855,1.34
19759515_34,19759515_33,0.33493610245169353,16,34,0.011111480250137827,0.97723,1.34
19759515_35,19759515_34,0.33493610245169353,16,35,0.011111480250137827,0.97899,1.35
19759515_36,19759515_35,0.33493610245169353,16,36,0.011111480250137827,0.97939,1.36
19759515_37,19759515_36,0.33493610245169353,16,37,0.011111480250137827,0.97891,1.35
19759515_38,19759515_37,0.33493610245169353,16,38,0.011111480250137827,0.98027,1.36
19759515_39,19759515_38,0.33493610245169353,16,39,0.011111480250137827,0.97995,1.36
19759515_40,19759515_39,0.33493610245169353,16,40,0.011111480250137827,0.97971,1.36
19759521_1,,0.12642145946562983,32,1,0.005662137523375346,0.52737,1.40
19759521_2,19759521_1,0.12642145946562983,32,2,0.005662137523375346,0.75312,1.21
19759521_3,19759521_2,0.12642145946562983,32,3,0.005662137523375346,0.87788,1.18
19759521_4,19759521_3,0.12642145946562983,32,4,0.005662137523375346,0.91349,1.19
19759521_5,19759521_4,0.12642145946562983,32,5,0.005662137523375346,0.93282,1.21
19759521_6,19759521_5,0.12642145946562983,32,6,0.005662137523375346,0.94762,1.22
19759521_7,19759521_6,0.12642145946562983,32,7,0.005662137523375346,0.95567,1.24
19759521_8,19759521_7,0.12642145946562983,32,8,0.005662137523375346,0.96159,1.25
19759521_9,19759521_8,0.12642145946562983,32,9,0.005662137523375346,0.96675,1.28
19759521_10,19759521_9,0.12642145946562983,32,10,0.005662137523375346,0.97051,1.29
19759521_11,19759521_10,0.12642145946562983,32,11,0.005662137523375346,0.97439,1.30
19759521_12,19759521_11,0.12642145946562983,32,12,0.005662137523375346,0.97599,1.32
19759521_13,19759521_12,0.12642145946562983,32,13,0.005662137523375346,0.97875,1.32
19759521_14,19759521_13,0.12642145946562983,32,14,0.005662137523375346,0.98051,1.34
19759521_15,19759521_14,0.12642145946562983,32,15,0.005662137523375346,0.98083,1.34
19759521_16,19759521_15,0.12642145946562983,32,16,0.005662137523375346,0.98259,1.36
19759521_17,19759521_16,0.12642145946562983,32,17,0.005662137523375346,0.98359,1.37
19759521_18,19759521_17,0.12642145946562983,32,18,0.005662137523375346,0.98411,1.37
19759521_19,19759521_18,0.12642145946562983,32,19,0.005662137523375346,0.98608,1.38
19759521_20,19759521_19,0.12642145946562983,32,20,0.005662137523375346,0.98628,1.39
19759521_21,19759521_20,0.12642145946562983,32,21,0.005662137523375346,0.98676,1.39
19759521_22,19759521_21,0.12642145946562983,32,22,0.005662137523375346,0.98756,1.40
19759521_23,19759521_22,0.12642145946562983,32,23,0.005662137523375346,0.98912,1.40
19759521_24,19759521_23,0.12642145946562983,32,24,0.005662137523375346,0.98832,1.41
19759521_25,19759521_24,0.12642145946562983,32,25,0.005662137523375346,0.98840,1.41
19759521_26,19759521_25,0.12642145946562983,32,26,0.005662137523375346,0.98944,1.41
19759521_27,19759521_26,0.12642145946562983,32,27,0.005662137523375346,0.98980,1.42
19759521_28,19759521_27,0.12642145946562983,32,28,0.005662137523375346,0.99040,1.43
19759521_29,19759521_28,0.12642145946562983,32,29,0.005662137523375346,0.99076,1.43
19759521_30,19759521_29,0.12642145946562983,32,30,0.005662137523375346,0.99024,1.43
19759552_1,,0.22119434894172763,32,1,0.002960504098572775,0.50088,1.41
19759552_2,19759552_1,0.22119434894172763,32,2,0.002960504098572775,0.56470,1.41
19759552_3,19759552_2,0.22119434894172763,32,3,0.002960504098572775,0.64957,1.40
19759552_4,19759552_3,0.22119434894172763,32,4,0.002960504098572775,0.74472,1.27
19759552_5,19759552_4,0.22119434894172763,32,5,0.002960504098572775,0.84307,1.19
19759552_6,19759552_5,0.22119434894172763,32,6,0.002960504098572775,0.88788,1.18
19759552_7,19759552_6,0.22119434894172763,32,7,0.002960504098572775,0.90381,1.17
19759552_8,19759552_7,0.22119434894172763,32,8,0.002960504098572775,0.91277,1.18
19759552_9,19759552_8,0.22119434894172763,32,9,0.002960504098572775,0.92037,1.18
19759552_10,19759552_9,0.22119434894172763,32,10,0.002960504098572775,0.92466,1.18
19759552_11,19759552_10,0.22119434894172763,32,11,0.002960504098572775,0.92930,1.18
19759552_12,19759552_11,0.22119434894172763,32,12,0.002960504098572775,0.93246,1.18
19759552_13,19759552_12,0.22119434894172763,32,13,0.002960504098572775,0.93626,1.18
19759552_14,19759552_13,0.22119434894172763,32,14,0.002960504098572775,0.93870,1.18
19759552_15,19759552_14,0.22119434894172763,32,15,0.002960504098572775,0.94170,1.19
19759552_16,19759552_15,0.22119434894172763,32,16,0.002960504098572775,0.94150,1.19
19759552_17,19759552_16,0.22119434894172763,32,17,0.002960504098572775,0.94566,1.19
19759571_1,,0.26331266002009074,128,1,0.003885110856964478,0.56542,1.40
19759571_2,19759571_1,0.26331266002009074,128,2,0.003885110856964478,0.74148,1.22
19759571_3,19759571_2,0.26331266002009074,128,3,0.003885110856964478,0.86744,1.17
19759571_4,19759571_3,0.26331266002009074,128,4,0.003885110856964478,0.90713,1.18
19759571_5,19759571_4,0.26331266002009074,128,5,0.003885110856964478,0.93294,1.19
19759571_6,19759571_5,0.26331266002009074,128,6,0.003885110856964478,0.95415,1.22
19759571_7,19759571_6,0.26331266002009074,128,7,0.003885110856964478,0.96543,1.25
